Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,2048,2048,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,20.973742,414.047784,12.424736,
MMA CUDA,53.057736,0.024664,50.766428,False,0.000000,0.000000,
MMA CUDA Shared,7.682937,0.021122,36.594653,False,0.749222,0.008453,
MMA Tensor,41.802535,0.017638,14.423198,False,0.021504,0.016412,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,6.387304,0.009291,25.563522,6.360713,0.007949,17.637897,40.188179,0.014894,6.248366,
-1.000000,-1.000000,-1.000000,6.395316,0.006377,26.673187,6.411069,0.013405,16.977184,39.222984,0.009435,6.242236,
-1.000000,-1.000000,-1.000000,6.364964,0.008627,25.787088,6.346746,0.007970,16.967770,39.237797,0.009771,6.206442,
-1.000000,-1.000000,-1.000000,6.395528,0.009760,25.829929,6.323915,0.007473,16.971905,39.010578,0.009218,6.231074,
-1.000000,-1.000000,-1.000000,6.388084,0.007655,26.557533,6.316148,0.008666,17.330952,39.140392,0.008989,6.587102,
-1.000000,-1.000000,-1.000000,6.349552,0.006641,25.780796,6.340304,0.010477,16.995333,39.103195,0.023595,6.226246,
-1.000000,-1.000000,-1.000000,6.376563,0.009937,25.816532,6.357615,0.007176,16.979647,39.213867,0.006565,6.209339,
-1.000000,-1.000000,-1.000000,6.401933,0.008713,26.599573,6.341383,0.007727,16.969992,39.304909,0.008868,6.235525,
-1.000000,-1.000000,-1.000000,6.374008,0.007970,25.777702,6.363811,0.007032,17.108429,39.136620,0.008424,6.208667,
-1.000000,-1.000000,-1.000000,6.427168,0.008581,25.592808,6.360828,0.010371,16.972729,39.315277,0.011105,6.222036,
