Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,2048,2048,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,20.527740,402.313526,12.622910,
MMA CUDA,47.220622,0.020832,54.096763,False,0.000000,0.000000,
MMA CUDA Shared,7.536428,0.018926,49.275786,False,0.000000,0.000000,
MMA Tensor,41.846962,0.015350,11.303205,False,0.021504,0.016412,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,6.540439,0.015146,27.367090,5.984650,0.006299,23.065729,39.772411,0.011355,7.073711,
-1.000000,-1.000000,-1.000000,6.430232,0.014353,26.807640,5.957780,0.008095,25.267532,40.282444,0.008588,6.977956,
-1.000000,-1.000000,-1.000000,6.304318,0.012552,27.473631,6.037230,0.007144,23.063463,39.669174,0.008411,7.972991,
-1.000000,-1.000000,-1.000000,6.219088,0.010838,27.465002,5.992230,0.005227,23.775507,39.664192,0.008582,8.650814,
-1.000000,-1.000000,-1.000000,6.368514,0.007292,26.966669,6.015532,0.006614,23.994543,39.629784,0.011270,7.637086,
-1.000000,-1.000000,-1.000000,6.342325,0.008959,27.343826,6.120278,0.012080,23.706846,40.177979,0.009926,7.804947,
-1.000000,-1.000000,-1.000000,6.099214,0.006750,26.024252,6.725729,0.007487,22.998863,39.611828,0.010357,7.471435,
-1.000000,-1.000000,-1.000000,6.056948,0.004665,25.143829,6.201487,0.010705,23.347557,39.811363,0.019294,8.876531,
-1.000000,-1.000000,-1.000000,6.235158,0.004524,26.766277,6.129960,0.008696,24.141504,42.756870,0.013112,8.879926,
-1.000000,-1.000000,-1.000000,6.030654,0.007549,25.568846,6.074832,0.008776,23.032938,40.082119,0.014191,8.754317,
-1.000000,-1.000000,-1.000000,6.017242,0.005576,25.594555,6.091692,0.005880,23.352034,40.479382,0.010089,8.560145,
-1.000000,-1.000000,-1.000000,6.122911,0.004605,26.050365,6.040571,0.006700,24.455559,40.219673,0.009089,8.742246,
-1.000000,-1.000000,-1.000000,6.058758,0.008575,25.928932,6.098902,0.008732,23.651358,41.085499,0.011571,9.018931,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,7.107727,0.013439,35.296398,6.735631,0.011716,25.258448,39.099941,0.009301,6.269528,
-1.000000,-1.000000,-1.000000,6.776021,0.014082,35.781921,6.511486,0.009084,25.310747,39.012215,0.008835,6.256575,
-1.000000,-1.000000,-1.000000,7.430484,0.013391,28.548195,6.605108,0.011447,24.265886,38.988464,0.007671,6.279007,
-1.000000,-1.000000,-1.000000,6.775548,0.013366,26.913448,6.941752,0.013023,25.003428,39.117786,0.010996,6.260217,
-1.000000,-1.000000,-1.000000,6.501236,0.014025,26.716421,7.288153,0.014565,24.625338,39.000385,0.018302,6.263159,
-1.000000,-1.000000,-1.000000,6.531378,0.012718,28.591667,7.283240,0.011749,24.266052,38.998615,0.006457,7.044195,
-1.000000,-1.000000,-1.000000,6.652778,0.015766,29.175131,7.235674,0.012777,25.588884,39.093224,0.009045,6.250848,
-1.000000,-1.000000,-1.000000,7.110795,0.027613,27.737646,7.105879,0.013243,24.510275,39.152878,0.012852,6.275429,
-1.000000,-1.000000,-1.000000,7.149808,0.012366,26.890240,7.325038,0.015028,24.444864,39.003891,0.011364,6.257849,
-1.000000,-1.000000,-1.000000,6.779053,0.013460,27.589968,7.108729,0.023013,25.422459,39.029305,0.007941,6.255912,
-1.000000,-1.000000,-1.000000,6.575273,0.011774,27.468950,6.846637,0.011020,24.868099,39.026012,0.011042,6.252689,
-1.000000,-1.000000,-1.000000,6.407580,0.014331,27.716887,7.243148,0.013407,24.299471,38.932503,0.006821,6.257227,
-1.000000,-1.000000,-1.000000,6.343578,0.010625,28.016386,6.633175,0.013077,24.075123,39.129868,0.011368,6.260868,
-1.000000,-1.000000,-1.000000,6.846414,0.013316,28.040136,6.397777,0.013760,22.806232,39.014378,0.008685,6.263820,
-1.000000,-1.000000,-1.000000,7.028290,0.014184,28.784370,6.308015,0.008476,25.030214,39.092556,0.010057,6.243220,
-1.000000,-1.000000,-1.000000,7.031893,0.013449,27.401634,6.497870,0.011282,23.892620,39.172447,0.006950,6.494847,
-1.000000,-1.000000,-1.000000,6.599191,0.010045,25.601280,6.349752,0.008596,23.834034,39.327747,0.013084,6.276105,
-1.000000,-1.000000,-1.000000,6.306137,0.008096,25.073366,6.336533,0.014405,24.973635,39.040028,0.006440,6.255721,
-1.000000,-1.000000,-1.000000,6.578240,0.006804,26.589748,6.559622,0.015911,25.236746,39.262386,0.011508,6.635260,
-1.000000,-1.000000,-1.000000,6.514123,0.009203,25.795679,6.453763,0.015717,25.247011,39.109035,0.009985,6.253053,
-1.000000,-1.000000,-1.000000,6.427564,0.006879,25.214195,6.475014,0.010802,24.376020,38.938225,0.007848,6.261573,
-1.000000,-1.000000,-1.000000,6.593604,0.010269,26.824627,6.690172,0.012653,25.807825,38.984867,0.013299,6.275891,
-1.000000,-1.000000,-1.000000,6.379678,0.012624,26.631170,6.736212,0.012905,24.705084,38.994740,0.007512,6.276573,
-1.000000,-1.000000,-1.000000,6.302706,0.010588,25.140135,6.743553,0.011094,24.106998,39.100029,0.008568,6.285759,
-1.000000,-1.000000,-1.000000,6.752927,0.011159,27.202831,6.671233,0.010425,26.078257,39.064259,0.009339,6.254255,
-1.000000,-1.000000,-1.000000,6.377221,0.008779,26.086414,6.505940,0.014337,24.495090,39.068790,0.011331,6.266423,
-1.000000,-1.000000,-1.000000,7.342753,0.012330,26.320698,6.530790,0.013751,24.180695,38.930824,0.007554,6.262009,
-1.000000,-1.000000,-1.000000,6.382384,0.013800,26.271742,6.488202,0.009775,26.145721,38.932949,0.022773,6.252995,
-1.000000,-1.000000,-1.000000,6.372622,0.009395,26.185844,6.445519,0.011864,24.400879,39.156696,0.008382,6.247754,
-1.000000,-1.000000,-1.000000,6.307251,0.008847,26.304985,6.499650,0.011264,25.173840,39.453445,0.011192,7.046621,
-1.000000,-1.000000,-1.000000,6.530383,0.028159,26.627106,7.767812,0.015313,25.435389,39.061920,0.008796,6.265361,
-1.000000,-1.000000,-1.000000,6.380268,0.007680,27.795523,6.525435,0.012622,24.979511,39.143173,0.008480,6.268347,
-1.000000,-1.000000,-1.000000,6.472168,0.009034,26.247210,6.619697,0.011218,26.016888,39.082142,0.008336,6.271474,
-1.000000,-1.000000,-1.000000,7.069480,0.013100,26.644773,6.749358,0.011345,26.125025,39.093521,0.005959,6.267947,
-1.000000,-1.000000,-1.000000,6.659187,0.014169,27.532806,6.574977,0.012195,24.981411,39.043938,0.010635,6.265150,
-1.000000,-1.000000,-1.000000,6.408986,0.009961,26.950010,7.227606,0.013747,26.020109,39.322021,0.009849,6.254502,
-1.000000,-1.000000,-1.000000,6.993272,0.012672,25.662621,6.400059,0.011062,26.166134,39.081268,0.012540,6.249099,
-1.000000,-1.000000,-1.000000,7.745412,0.025292,26.928541,6.530227,0.011020,24.956776,38.879349,0.007347,6.261612,
-1.000000,-1.000000,-1.000000,6.552660,0.015554,29.241682,6.469683,0.011457,25.990894,39.147385,0.011640,6.239525,
-1.000000,-1.000000,-1.000000,6.421093,0.011534,27.507631,6.379853,0.008551,26.266714,39.055523,0.008971,6.613930,
-1.000000,-1.000000,-1.000000,6.492875,0.014448,27.850895,6.498105,0.013085,25.051884,39.196072,0.013332,6.256687,
-1.000000,-1.000000,-1.000000,6.987628,0.010805,28.693239,7.467389,0.014699,25.731022,38.948849,0.007892,7.717435,
-1.000000,-1.000000,-1.000000,6.718843,0.012957,27.269337,6.329643,0.010532,24.013260,38.940178,0.006414,9.374974,
-1.000000,-1.000000,-1.000000,6.746542,0.014005,27.500259,6.347758,0.010409,22.830753,38.971252,0.010976,7.951816,
-1.000000,-1.000000,-1.000000,6.662791,0.010224,27.267267,6.239241,0.007321,23.772135,38.934528,0.006289,8.296088,
-1.000000,-1.000000,-1.000000,6.422586,0.012059,27.111355,6.971134,0.010045,24.809015,39.063320,0.011020,7.826224,
-1.000000,-1.000000,-1.000000,6.453323,0.013011,29.010351,6.421119,0.008765,23.857473,39.072311,0.008025,8.213098,
-1.000000,-1.000000,-1.000000,6.855234,0.013583,28.658669,6.325949,0.006299,22.806654,39.057407,0.011069,8.222324,
-1.000000,-1.000000,-1.000000,6.610184,0.012974,28.348507,6.416297,0.006489,24.070700,38.990204,0.007728,7.972394,
-1.000000,-1.000000,-1.000000,6.609102,0.010378,27.142670,6.590482,0.009531,22.936998,39.009064,0.011616,7.877377,
