Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,32,32,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.017043,5.083304,0.000575,
MMA CUDA,44.439541,0.014442,0.017574,True,0,0,
MMA CUDA Shared,0.089187,0.005161,0.011034,False,0.000000,0.000000,
MMA Tensor,0.091519,0.000855,0.008431,False,1.000000,0.000000,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.000411,0.019247,0.000151,0.019994,0.001706,0.015597,0.020647,0.001755,0.015544,0.022830,0.000281,0.007041,
0.000388,0.019595,0.000174,0.020216,0.001739,0.015899,0.019899,0.001930,0.015899,0.022692,0.000273,0.007639,
0.000404,0.019432,0.000171,0.020330,0.001898,0.015674,0.020488,0.001748,0.015576,0.022391,0.000261,0.007184,
0.000395,0.031943,0.000167,0.020975,0.001705,0.016048,0.021171,0.001763,0.015888,0.022745,0.000245,0.007423,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.006612,0.019127,0.000200,0.084022,0.004177,0.017279,0.072262,0.003117,0.017553,0.069079,0.000491,0.008527,
0.003284,0.018677,0.000157,0.074497,0.003349,0.016918,0.072546,0.003095,0.016799,0.068491,0.000439,0.008496,
0.000908,0.018335,0.000149,0.072093,0.003308,0.017274,0.071906,0.003141,0.017432,0.068756,0.000453,0.008491,
0.000800,0.018309,0.000147,0.074424,0.003276,0.016601,0.071617,0.003115,0.017215,0.066371,0.000441,0.008413,
0.000874,0.018079,0.000125,0.071985,0.003101,0.017565,0.072505,0.003118,0.016270,0.066406,0.000441,0.008606,
0.000873,0.018303,0.000153,0.072316,0.003346,0.017403,0.071544,0.003179,0.016718,0.066415,0.000449,0.008358,
0.000835,0.022077,0.000129,0.072432,0.003173,0.016700,0.071292,0.003202,0.017072,0.078742,0.000470,0.008460,
0.000837,0.018140,0.000152,0.073698,0.003298,0.016544,0.071345,0.003109,0.017218,0.065882,0.000445,0.008647,
0.000808,0.018253,0.000149,0.072620,0.003154,0.017462,0.073526,0.003106,0.016528,0.065094,0.000434,0.009198,
0.000830,0.018242,0.000143,0.813356,0.004488,0.018784,0.071407,0.003241,0.016564,0.098823,0.000462,0.008379,
0.000811,0.017938,0.000150,0.229977,0.003573,0.018695,0.071701,0.003137,0.017254,0.065563,0.000440,0.008550,
0.000820,0.018153,0.000224,0.073121,0.003216,0.018680,0.072204,0.003128,0.016709,0.065176,0.000426,0.008848,
0.000798,0.018076,0.000143,0.518018,0.003659,0.016691,0.071785,0.003106,0.016403,0.065211,0.000433,0.008423,
0.000816,0.018089,0.000192,0.115676,0.003755,0.016475,0.071785,0.003059,0.017150,0.064817,0.000424,0.009280,
0.000800,0.018061,0.000138,0.075202,0.003295,0.017288,0.072468,0.003049,0.016745,0.065176,0.000428,0.008662,
0.000799,0.018075,0.000137,0.074154,0.003143,0.017330,0.071552,0.003150,0.017021,0.064424,0.000428,0.009203,
0.000817,0.018084,0.000149,0.072118,0.003061,0.017921,0.071511,0.003139,0.017198,0.064635,0.000427,0.008946,
0.000812,0.017764,0.000149,0.074355,0.003463,0.016819,0.071486,0.003136,0.010382,0.064608,0.000428,0.009143,
0.000811,0.017728,0.000136,0.073911,0.003156,0.017212,0.071778,0.003120,0.016775,0.066177,0.000431,0.009288,
0.000807,0.018010,0.000190,0.074547,0.003123,0.017376,0.074343,0.003497,0.016685,0.064463,0.000429,0.009345,
0.000802,0.017723,0.000140,0.072494,0.003071,0.016879,0.064895,0.002799,0.017279,0.064959,0.000428,0.008605,
0.000814,0.018028,0.000135,0.072668,0.003077,0.017017,0.064454,0.002663,0.016918,0.064319,0.000428,0.009231,
0.000808,0.017944,0.000175,0.072457,0.003097,0.017323,0.064599,0.002665,0.017471,0.064691,0.000428,0.008871,
0.000825,0.018052,0.000142,0.072589,0.003108,0.017581,0.064090,0.002704,0.017331,0.064238,0.000450,0.009573,
0.000804,0.017911,0.000153,0.074316,0.003218,0.017335,0.064909,0.002683,0.016989,0.064979,0.000452,0.008395,
0.000811,0.017951,0.000145,0.072083,0.003073,0.017528,0.064055,0.002673,0.017135,0.064891,0.000454,0.009098,
0.000797,0.017940,0.000149,0.074280,0.003065,0.018093,0.065275,0.003026,0.016750,0.065086,0.000444,0.008861,
0.000808,0.018025,0.000154,0.074342,0.003157,0.016698,0.064422,0.002700,0.009355,0.064846,0.000447,0.009051,
0.000814,0.018045,0.000127,0.072181,0.003180,0.017062,0.063122,0.002725,0.017583,0.658788,0.000690,0.291945,
0.000814,0.017837,0.000145,0.072469,0.003050,0.017121,0.064631,0.002737,0.017331,0.078231,0.000554,0.009062,
0.000814,0.017555,0.000269,0.072478,0.003172,0.017290,0.064106,0.002761,0.016893,0.188943,0.000444,0.008516,
0.000821,0.031569,0.000244,0.073741,0.003101,0.016912,0.064383,0.002691,0.017228,0.684826,0.000532,0.009730,
0.000806,0.017850,0.000227,0.072773,0.003281,0.017277,0.064869,0.002708,0.017766,0.070004,0.000429,0.008824,
0.000804,0.017673,0.000155,0.072771,0.003145,0.016700,0.064210,0.002670,0.016772,0.066212,0.000432,0.008419,
0.000808,0.017882,0.000226,0.072354,0.003077,0.017065,0.064026,0.002672,0.016826,0.065424,0.000431,0.008658,
0.000820,0.017963,0.000192,0.071999,0.003103,0.016802,0.063979,0.002706,0.017486,0.065967,0.000445,0.008419,
0.000807,0.020733,0.000151,0.072773,0.003120,0.017290,0.064512,0.002716,0.017430,0.065834,0.000437,0.008588,
0.000870,0.018173,0.000147,0.075245,0.003172,0.016550,0.064254,0.002640,0.017840,0.065046,0.000432,0.008719,
0.000810,0.017759,0.000140,0.073675,0.003230,0.016986,0.064008,0.002703,0.016683,0.064919,0.000425,0.008638,
0.000815,0.018121,0.000167,0.071866,0.003154,0.017636,0.063718,0.002708,0.017480,0.064843,0.000433,0.009045,
0.000793,0.017766,0.000136,0.073837,0.003142,0.017099,0.064005,0.002724,0.017004,0.065898,0.000426,0.008416,
0.000796,0.018095,0.000149,0.072034,0.003155,0.017091,0.064506,0.002694,0.017203,0.065416,0.000429,0.008533,
0.000807,0.018074,0.000147,0.072612,0.003029,0.016717,0.063886,0.002677,0.016870,0.065728,0.000433,0.008637,
0.000789,0.017728,0.000152,0.071165,0.003114,0.016768,0.064197,0.002662,0.009262,0.065762,0.000435,0.008640,
0.000807,0.017977,0.000150,0.071249,0.003243,0.017104,0.063145,0.002720,0.017571,0.064382,0.000431,0.009570,
0.000807,0.017744,0.000157,0.071832,0.003032,0.016816,0.064448,0.002655,0.009227,0.064861,0.000432,0.009283,
0.000805,0.017711,0.000152,0.074918,0.003386,0.017516,0.062872,0.002727,0.017337,0.065483,0.000421,0.009027,
0.000806,0.017908,0.000146,0.074023,0.003142,0.017567,0.064226,0.002671,0.017386,0.064454,0.000418,0.009317,
0.000809,0.017969,0.000151,0.071161,0.003121,0.017032,0.063949,0.002709,0.017299,0.064960,0.000424,0.008657,
0.000802,0.017685,0.000162,0.071322,0.003080,0.016997,0.064612,0.002728,0.017202,0.065089,0.000426,0.008485,
