Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,128,128,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.082467,4.791947,0.063505,
MMA CUDA,46.896686,0.014430,0.042265,False,0.000000,0.000000,
MMA CUDA Shared,0.130265,0.004744,0.039112,False,0.000000,0.000000,
MMA Tensor,0.311518,0.005136,0.082525,False,0.074768,0.067125,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.011864,0.106799,0.003846,0.045109,0.002094,0.045413,0.046139,0.002027,0.034705,0.151577,0.001436,0.035405,
0.011877,0.107241,0.003809,0.045134,0.002152,0.045038,0.043032,0.002002,0.035327,0.152285,0.001442,0.034766,
0.011897,0.107284,0.003753,0.045589,0.002067,0.044802,0.043563,0.002042,0.035265,0.151865,0.001467,0.035500,
0.011849,0.107029,0.003726,0.045097,0.002116,0.044705,0.043301,0.002038,0.035560,0.152312,0.001413,0.034898,
0.011871,0.107310,0.003757,0.045438,0.002076,0.045034,0.043114,0.002073,0.035161,0.152875,0.001429,0.035712,
0.011822,0.107378,0.003719,0.045777,0.002119,0.045196,0.044573,0.001991,0.035229,0.156955,0.001473,0.035096,
0.011831,0.107008,0.003748,0.046073,0.002074,0.044792,0.044041,0.002039,0.034519,0.163959,0.001461,0.034983,
0.011873,0.106862,0.003771,0.044972,0.002029,0.044892,0.045464,0.001981,0.035309,0.162565,0.001476,0.035868,
0.011915,0.106141,0.003704,0.045908,0.002088,0.045198,0.043013,0.002016,0.035547,0.158926,0.001535,0.035149,
0.011869,0.106830,0.003738,0.045379,0.002069,0.044462,0.043269,0.002035,0.035315,0.158281,0.001408,0.035631,
0.011854,0.107757,0.003737,0.052203,0.002086,0.044824,0.044271,0.002060,0.035762,0.158611,0.001422,0.035690,
0.011852,0.107036,0.003765,0.045922,0.002079,0.044730,0.043280,0.002245,0.034859,0.157140,0.001446,0.035760,
0.011855,0.107265,0.003799,0.043860,0.002202,0.044887,0.049791,0.002146,0.035431,0.155551,0.001478,0.035539,
0.011915,0.107601,0.003768,0.045902,0.002092,0.057441,0.043607,0.002055,0.035358,0.164523,0.001416,0.035066,
0.011945,0.106784,0.003767,0.045594,0.002579,0.044603,0.042657,0.002043,0.034853,0.154974,0.001481,0.036315,
0.011887,0.107465,0.003743,0.657273,0.002182,0.497751,0.043630,0.002014,0.034757,0.156316,0.001463,0.036415,
0.011856,0.107328,0.003784,0.044618,0.002101,0.045993,0.042531,0.002066,0.034709,0.152981,0.001447,0.035961,
0.011830,0.106933,0.003703,0.043471,0.002061,0.044558,0.043997,0.002010,0.036144,0.162709,0.001428,0.037759,
0.011906,0.107435,0.003794,0.043251,0.002033,0.045407,0.043572,0.002062,0.034176,0.162590,0.001548,0.035585,
0.011840,0.106862,0.003762,0.045655,0.002054,0.043788,0.044277,0.002097,0.034726,0.155917,0.001912,0.034912,
0.011908,0.107440,0.003780,0.043151,0.002102,0.044663,0.043225,0.002069,0.035054,0.154800,0.002338,0.036342,
0.011902,0.106665,0.003780,0.043724,0.002135,0.044622,0.043108,0.002013,0.035501,0.153407,0.001563,0.034826,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.088228,0.561855,0.004357,0.243861,0.007340,0.042738,0.113271,0.004291,0.036252,0.226581,0.003556,0.036156,
0.059158,0.169414,0.004421,0.104936,0.003516,0.046320,0.113858,0.004614,0.035550,0.223959,0.002879,0.034767,
0.053601,0.168108,0.004499,0.103000,0.003493,0.046375,0.115319,0.004641,0.036697,0.231780,0.003029,0.041514,
0.042666,0.177654,0.004033,0.102125,0.003440,0.046729,0.111967,0.004360,0.036794,0.235614,0.002777,0.037070,
0.012955,0.117101,0.004054,0.100767,0.003466,0.045493,0.118982,0.004468,0.036638,0.230008,0.002708,0.036760,
0.012867,0.115971,0.004043,0.106309,0.003393,0.045987,0.117256,0.004589,0.034221,0.211661,0.002774,0.035705,
0.012850,0.116886,0.004081,0.100091,0.003618,0.046486,0.328907,0.003445,0.036841,0.212983,0.002759,0.035168,
0.012806,0.116499,0.004016,0.100171,0.003504,0.046001,0.211370,0.004521,0.037055,0.207543,0.002792,0.034661,
0.012829,0.116284,0.004124,0.102322,0.003348,0.046269,0.310880,0.003683,0.036375,0.207925,0.002802,0.034739,
0.012813,0.116788,0.004146,0.099068,0.003247,0.046197,0.096742,0.003115,0.035993,0.209410,0.002848,0.314024,
0.012816,0.116091,0.004174,0.098800,0.003473,0.046697,0.091618,0.003281,0.035885,0.994919,0.004534,0.033893,
0.012854,0.120428,0.003745,0.099524,0.003493,0.045497,0.097160,0.002999,0.035940,0.239161,0.003339,0.041977,
0.012338,0.105635,0.003856,0.099019,0.003381,0.045594,0.091856,0.002898,0.034999,0.233329,0.003093,0.034662,
0.012292,0.105479,0.003778,0.100724,0.003278,0.046258,0.090788,0.002869,0.036218,0.217745,0.002892,0.034476,
0.012311,0.105719,0.003695,0.100927,0.003396,0.046285,0.090068,0.003006,0.035600,0.215555,0.002847,0.035155,
0.012330,0.105435,0.003747,0.100160,0.003384,0.046272,0.090259,0.002886,0.039141,0.212832,0.002854,0.036681,
0.012289,0.105437,0.003739,0.099659,0.003486,0.046247,0.089275,0.002895,0.036042,0.208053,0.002850,0.034447,
0.016734,1.991613,0.004323,0.099331,0.003329,0.045852,0.090416,0.002808,0.034898,0.207750,0.002752,0.034592,
0.013855,0.121787,0.004134,0.099525,0.003360,0.046153,0.089271,0.002823,0.035247,0.206156,0.002786,0.035720,
0.013195,0.122398,0.010865,0.100779,0.003407,0.045469,0.089914,0.002855,0.035849,0.206092,0.002705,0.035172,
0.014398,0.141509,0.004552,0.099797,0.003443,0.045758,0.089611,0.002854,0.035935,0.206084,0.002697,0.035726,
0.014460,0.141811,0.004660,0.099032,0.003331,0.045641,0.092201,0.002813,0.035738,0.205052,0.002695,0.035555,
0.014420,0.141436,0.004652,0.098806,0.003448,0.046529,0.089607,0.002799,0.034492,0.204906,0.002701,0.035268,
0.014441,0.141413,0.004663,0.101121,0.003375,0.046109,0.090847,0.002806,0.035446,0.203959,0.002706,0.034919,
0.014472,0.174575,0.004848,0.104206,0.003356,0.046570,0.089802,0.002789,0.034712,0.203828,0.002748,0.035483,
0.014427,0.141947,0.004780,0.102833,0.003440,0.045460,0.090075,0.002799,0.036171,0.232847,0.003057,0.035272,
0.012304,0.595156,0.004055,0.100759,0.003415,0.046129,0.089231,0.002915,0.036073,0.572024,0.003224,0.037149,
0.012323,0.107085,0.003870,0.101341,0.003443,0.046130,0.090356,0.002836,0.034932,0.313407,0.003060,0.036842,
0.012419,0.105299,0.003816,0.100217,0.003197,0.046354,0.089898,0.002858,0.035039,0.204455,0.002742,0.035706,
0.012331,0.116546,0.004215,0.099960,0.003521,0.047129,0.089882,0.002860,0.034895,0.204010,0.002742,0.034816,
0.012860,0.118871,0.004256,0.100136,0.003464,0.046869,0.101434,0.003829,0.040627,0.205119,0.002689,0.035495,
0.012977,0.118823,0.004059,0.101772,0.003516,0.046579,0.090730,0.002958,0.035392,0.204561,0.002733,0.035452,
0.012961,0.118570,0.004143,0.100323,0.003463,0.046455,0.089375,0.002796,0.034777,0.204140,0.002731,0.034648,
0.012921,0.118876,0.004171,0.686580,0.003341,0.495454,0.089789,0.002779,0.035437,0.205103,0.002766,0.035348,
0.012931,0.118595,0.004145,0.099320,0.003389,0.045720,0.090493,0.002799,0.035907,0.214701,0.002839,0.034844,
0.012811,0.118693,0.004176,0.098974,0.003348,0.044902,0.091678,0.002772,0.035874,0.220152,0.002752,0.034342,
0.012862,0.118614,0.004124,0.099377,0.003226,0.045936,0.089653,0.002801,0.035340,0.218652,0.002783,0.035724,
0.012896,0.113281,0.003781,0.099880,0.003421,0.045375,0.090890,0.002804,0.036098,0.220516,0.002681,0.047743,
0.012315,0.105558,0.003764,0.097954,0.003379,0.045596,0.089749,0.002772,0.036082,0.227473,0.002882,0.035306,
0.012320,0.105149,0.003744,0.099631,0.003348,0.045674,0.089583,0.002758,0.035490,0.306318,0.003404,0.035809,
0.012331,0.105305,0.003807,0.109248,0.003554,0.045061,0.089338,0.002784,0.035599,0.234432,0.004086,0.035065,
0.012323,0.105187,0.003775,0.098887,0.003418,0.045996,0.090870,0.003014,0.035563,0.246597,0.003201,0.036707,
0.012295,0.105807,0.003795,0.098547,0.003340,0.044817,0.094494,0.002820,0.035477,0.218661,0.002931,0.036273,
0.012340,0.105521,0.003814,0.099271,0.003346,0.045139,0.090098,0.002835,0.035560,0.220081,0.002953,0.035066,
0.012314,0.105345,0.003716,0.098083,0.003293,0.044348,0.089175,0.002818,0.035046,0.263146,0.003640,0.037215,
0.012325,0.105387,0.003770,0.099468,0.003168,0.045084,0.091521,0.002790,0.035163,0.209543,0.002903,0.035409,
0.012275,0.105419,0.003741,0.098978,0.003252,0.045858,0.089494,0.002781,0.035762,0.208332,0.002760,0.035997,
0.012284,0.105298,0.003768,0.099663,0.003238,0.044849,0.089371,0.002729,0.035190,0.207863,0.002765,0.036136,
0.012332,0.103307,0.003670,0.098349,0.003379,0.045723,0.090216,0.002741,0.036032,0.206187,0.002768,0.036076,
0.012399,0.102789,0.003757,0.116141,0.004829,0.044423,0.090931,0.002758,0.035244,0.205679,0.002787,0.037816,
